,시장구분,종목코드,종목명,산업분류,현재가.종가.,전일대비,시가총액.원.,일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,게시물..일련번호,총카운트
1,코스피,5930,삼성전자,전기전자,50400,-700,3.01E+14,2019-10-30,-,50400,"6,461",7.8,"35,342",1.43,1416,2.81,1667,NA
2,코스피,660,SK하이닉스,전기전자,81500,-1500,5.93E+13,2019-10-30,-,81500,"22,255",3.66,"64,348",1.27,1500,1.84,1400,NA
3,코스피,207940,삼성바이오로직스,의약품,397000,-3500,2.63E+13,2019-10-30,-,397000,"3,387",117.21,"62,805",6.32,0,0,2195,NA
4,코스피,68270,셀트리온,의약품,204000,-1500,2.62E+13,2019-10-30,-,204000,"2,063",98.89,"19,766",10.32,0,0,2039,NA
5,코스피,5380,현대차,운수장비,122500,0,2.62E+13,2019-10-30,-,122500,"5,632",21.75,"245,447",0.5,4000,3.27,1641,NA
6,코스피,35420,NAVER,서비스업,154500,1500,2.55E+13,2019-10-30,-,154500,"4,437",34.82,"31,795",4.86,314,0.2,1988,NA
7,코스피,12330,현대모비스,운수장비,238000,500,2.27E+13,2019-10-30,-,238000,"19,944",11.93,"314,650",0.76,4000,1.68,1829,NA
8,코스피,51910,LG화학,화학,305000,5000,2.15E+13,2019-10-30,-,305000,"19,217",15.87,"218,227",1.4,6000,1.97,2019,NA
9,코스피,55550,신한지주,금융업,43150,-850,2.05E+13,2019-10-30,-,43150,"6,579",6.56,"75,339",0.57,1600,3.71,2025,NA
10,코스피,51900,LG생활건강,화학,1247000,23000,1.95E+13,2019-10-30,-,1247000,"40,740",30.61,"198,221",6.29,9250,0.74,2017,NA
11,코스피,17670,SK텔레콤,통신업,234000,-1000,1.89E+13,2019-10-30,-,234000,"44,066",5.31,"278,291",0.84,10000,4.27,1889,NA
12,코스피,28260,삼성물산,유통업,97300,-1200,1.85E+13,2019-10-30,-,97300,"10,384",9.37,"104,259",0.93,2000,2.06,1949,NA
13,코스피,5490,POSCO,철강금속,211000,-1000,1.84E+13,2019-10-30,-,211000,"20,911",10.09,"497,452",0.42,10000,4.74,1650,NA
14,코스피,34730,SK,금융업,256500,-500,1.80E+13,2019-10-30,-,256500,"40,310",6.36,"234,433",1.09,5000,1.95,1982,NA
15,코스피,105560,KB금융,금융업,42450,-150,1.77E+13,2019-10-30,-,42450,"7,721",5.5,"85,393",0.5,1920,4.52,2131,NA
16,코스피,270,기아차,운수장비,42300,-400,1.71E+13,2019-10-30,-,42300,"2,883",14.67,"67,208",0.63,900,2.13,1382,NA
17,코스피,15760,한국전력,전기가스업,25850,750,1.66E+13,2019-10-30,-,25850,-,-,"108,641",0.24,0,0,1869,NA
18,코스피,6400,삼성SDI,전기전자,230000,2000,1.58E+13,2019-10-30,-,230000,"10,484",21.94,"169,560",1.36,1000,0.43,1690,NA
19,코스피,18260,삼성에스디에스,서비스업,204000,0,1.58E+13,2019-10-30,-,204000,"8,137",25.07,"77,315",2.64,2000,0.98,1896,NA
20,코스피,96770,SK이노베이션,화학,159000,-3500,1.47E+13,2019-10-30,-,159000,"18,267",8.7,"193,402",0.82,8000,5.03,2113,NA
21,코스피,32830,삼성생명,금융업,70700,-1500,1.41E+13,2019-10-30,-,70700,"9,268",7.63,"144,510",0.49,2650,3.75,1967,NA
22,코스피,33780,KT&G,기타제조,101500,0,1.39E+13,2019-10-30,-,101500,"7,141",14.21,"58,847",1.72,4000,3.94,1974,NA
23,코스피,3550,LG,금융업,69100,-400,1.19E+13,2019-10-30,-,69100,"10,603",6.52,"102,340",0.68,2000,2.89,1562,NA
24,코스피,35720,카카오,서비스업,138000,-1500,1.16E+13,2019-10-30,-,138000,623,221.51,"61,602",2.24,127,0.09,1990,NA
25,코스피,10950,S-Oil,화학,101500,-500,1.14E+13,2019-10-30,-,101500,"2,216",45.8,"55,480",1.83,750,0.74,1795,NA
26,코스피,36570,엔씨소프트,서비스업,519000,6000,1.14E+13,2019-10-30,-,519000,"19,831",26.17,"107,923",4.81,6050,1.17,1994,NA
27,코스피,66570,LG전자,전기전자,68500,-500,1.12E+13,2019-10-30,-,68500,"6,882",9.95,"78,820",0.87,750,1.09,2036,NA
28,코스피,90430,아모레퍼시픽,화학,184000,23000,1.08E+13,2019-10-30,-,184000,"4,815",38.21,"64,072",2.87,1180,0.64,2096,NA
29,코스피,810,삼성화재,금융업,218000,-3000,1.03E+13,2019-10-30,-,218000,"25,182",8.66,"244,508",0.89,11500,5.28,1407,NA
30,코스피,86790,하나금융지주,금융업,33800,-650,1.01E+13,2019-10-30,-,33800,"7,360",4.59,"88,026",0.38,1900,5.62,2087,NA
31,코스피,9540,한국조선해양,운수장비,122500,-5500,8.67E+12,2019-10-30,-,122500,-,-,"167,892",0.73,0,0,1768,NA
32,코스피,9150,삼성전기,전기전자,114500,-2500,8.55E+12,2019-10-30,-,114500,"8,685",13.18,"62,126",1.84,1000,0.87,1749,NA
33,코스피,316140,우리금융지주,금융업,11800,-300,8.52E+12,2019-10-30,-,11800,-,-,-,-,NA,NA,2242,NA
34,코스피,10130,고려아연,철강금속,438500,-500,8.27E+12,2019-10-30,-,438500,"29,841",14.69,"331,214",1.32,11000,2.51,1781,NA
35,코스닥,91990,셀트리온헬스케어,유통,55800,-1000,8.03E+12,2019-10-30,-,55800,80,697.5,"11,419",4.89,0,0,756,NA
36,코스피,11170,롯데케미칼,화학,227000,-6000,7.78E+12,2019-10-30,-,227000,"46,074",4.93,"371,541",0.61,10500,4.63,1804,NA
37,코스피,251270,넷마블,서비스업,88000,1600,7.55E+12,2019-10-30,-,88000,"2,230",39.46,"51,303",1.72,0,0,2211,NA
38,코스피,2790,아모레G,화학,84500,12800,6.97E+12,2019-10-30,-,84500,"1,708",49.47,"35,082",2.41,310,0.37,1518,NA
39,코스피,30200,KT,통신업,26600,-150,6.95E+12,2019-10-30,-,26600,"2,809",9.47,"50,563",0.53,1100,4.14,1956,NA
40,코스피,24110,기업은행,금융업,11800,-250,6.81E+12,2019-10-30,-,11800,"2,531",4.66,"31,891",0.37,690,5.85,1927,NA
41,코스피,35250,강원랜드,서비스업,31650,0,6.77E+12,2019-10-30,-,31650,"1,467",21.57,"16,765",1.89,900,2.84,1987,NA
42,코스피,21240,웅진코웨이,서비스업,90500,200,6.68E+12,2019-10-30,-,90500,"4,854",18.64,"14,744",6.14,3600,3.98,1914,NA
43,코스닥,28300,에이치엘비,운송장비·부품,170000,9100,6.67E+12,2019-10-30,-,170000,678,250.74,"4,438",38.31,0,0,163,NA
44,코스피,18880,한온시스템,기계,11650,-350,6.22E+12,2019-10-30,-,11650,520,22.4,"3,816",3.05,320,2.75,1900,NA
45,코스피,32640,LG유플러스,통신업,13800,0,6.03E+12,2019-10-30,-,13800,"1,103",12.51,"15,696",0.88,400,2.9,1966,NA
46,코스피,86280,현대글로비스,운수창고업,151000,-3000,5.66E+12,2019-10-30,-,151000,"11,663",12.95,"113,605",1.33,3300,2.19,2086,NA
47,코스피,267250,현대중공업지주,화학,344500,-7500,5.61E+12,2019-10-30,-,344500,"18,371",18.75,"474,469",0.73,18500,5.37,2214,NA
48,코스피,34220,LG디스플레이,전기전자,13500,-200,4.83E+12,2019-10-30,-,13500,-,-,"39,068",0.35,0,0,1978,NA
49,코스피,720,현대건설,건설업,43000,-600,4.79E+12,2019-10-30,-,43000,"3,424",12.56,"56,293",0.76,500,1.16,1404,NA
50,코스피,78930,GS,금융업,49900,-600,4.64E+12,2019-10-30,-,49900,"9,539",5.23,"89,656",0.56,1900,3.81,2066,NA
51,코스피,10140,삼성중공업,운수장비,7250,-450,4.57E+12,2019-10-30,-,7250,-,-,"10,694",0.68,0,0,1782,NA
52,코스피,4020,현대제철,철강금속,32000,-950,4.27E+12,2019-10-30,-,32000,"3,037",10.54,"125,115",0.26,750,2.34,1581,NA
53,코스피,271560,오리온,음식료품,105000,1000,4.15E+12,2019-10-30,-,105000,"3,538",29.68,"35,553",2.95,600,0.57,2220,NA
54,코스피,29780,삼성카드,금융업,33650,-300,3.90E+12,2019-10-30,-,33650,"3,178",10.59,"58,444",0.58,1600,4.75,1954,NA
55,코스피,128940,한미약품,의약품,335500,500,3.90E+12,2019-10-30,-,335500,"2,160",155.32,"60,603",5.54,500,0.15,2155,NA
56,코스피,161390,한국타이어앤테크놀로지,화학,31450,-1100,3.90E+12,2019-10-30,-,31450,"4,216",7.46,"54,616",0.58,450,1.43,2177,NA
57,코스피,4990,롯데지주,금융업,36700,-300,3.85E+12,2019-10-30,-,36700,"2,713",13.53,"67,169",0.55,800,2.18,1626,NA
58,코스피,71050,한국금융지주,금융업,68200,-1100,3.80E+12,2019-10-30,-,68200,"9,062",7.53,"70,093",0.97,1800,2.64,2049,NA
59,코스닥,35760,CJ ENM,통신방송서비스,165800,1300,3.64E+12,2019-10-30,-,165800,"12,661",13.1,"126,022",1.32,1200,0.72,228,NA
60,코스피,36460,한국가스공사,전기가스업,39350,-350,3.63E+12,2019-10-30,-,39350,"5,766",6.82,"88,750",0.44,1360,3.46,1992,NA
61,코스피,5830,DB손해보험,금융업,50900,-900,3.60E+12,2019-10-30,-,50900,"8,413",6.05,"72,003",0.71,2000,3.93,1663,NA
62,코스피,47810,한국항공우주,운수장비,36950,-50,3.60E+12,2019-10-30,-,36950,587,62.95,"10,356",3.57,200,0.54,2012,NA
63,코스피,12750,에스원,서비스업,94300,-500,3.58E+12,2019-10-30,-,94300,"3,046",30.96,"33,219",2.84,2500,2.65,1836,NA
64,코스피,81660,휠라코리아,유통업,57500,100,3.51E+12,2019-10-30,-,57500,"2,349",24.48,"16,226",3.54,50,0.09,2074,NA
65,코스피,120,CJ대한통운,운수창고업,153500,0,3.50E+12,2019-10-30,-,153500,"1,996",76.9,"116,702",1.32,0,0,1369,NA
66,코스피,23530,롯데쇼핑,유통업,123500,-3500,3.49E+12,2019-10-30,-,123500,-,-,"413,783",0.3,5200,4.21,1920,NA
67,코스피,28050,삼성엔지니어링,서비스업,17750,950,3.48E+12,2019-10-30,-,17750,350,50.71,"5,383",3.3,0,0,1947,NA
68,코스피,97950,CJ제일제당,음식료품,226500,0,3.41E+12,2019-10-30,-,226500,"55,416",4.09,"291,963",0.78,3500,1.55,2116,NA
69,코스피,5940,NH투자증권,금융업,12100,-100,3.41E+12,2019-10-30,-,12100,"1,203",10.06,"16,810",0.72,500,4.13,1669,NA
70,코스피,210,대림산업,건설업,92700,1300,3.23E+12,2019-10-30,-,92700,"16,741",5.54,"139,638",0.66,1700,1.83,1376,NA
71,코스피,282330,BGF리테일,유통업,183500,-1500,3.17E+12,2019-10-30,-,183500,"8,925",20.56,"30,182",6.08,2680,1.46,2226,NA
72,코스피,241560,두산밥캣,기계,31450,-600,3.15E+12,2019-10-30,-,31450,"2,641",11.91,"37,303",0.84,900,2.86,2207,NA
73,코스피,139480,이마트,유통업,112500,-2500,3.14E+12,2019-10-30,-,112500,"15,668",7.18,"293,169",0.38,2000,1.78,2167,NA
74,코스피,8770,호텔신라,유통업,78400,3300,3.08E+12,2019-10-30,-,78400,"2,913",26.91,"19,110",4.1,350,0.45,1742,NA
75,코스피,42660,대우조선해양,운수장비,28600,-800,3.07E+12,2019-10-30,-,28600,"2,998",9.54,"35,821",0.8,0,0,2003,NA
76,코스피,16360,삼성증권,금융업,33850,-250,3.02E+12,2019-10-30,-,33850,"3,741",9.05,"52,207",0.65,1400,4.14,1873,NA
77,코스피,7070,GS리테일,유통업,38850,50,2.99E+12,2019-10-30,-,38850,"1,566",24.81,"27,116",1.43,650,1.67,1704,NA
78,코스피,3670,포스코케미칼,비금속광물,48850,1150,2.98E+12,2019-10-30,-,48850,"2,237",21.84,"12,690",3.85,400,0.82,1570,NA
79,코스피,3410,쌍용양회,비금속광물,5860,-80,2.95E+12,2019-10-30,-,5860,289,20.28,"3,828",1.53,370,6.31,1547,NA
80,코스피,30000,제일기획,서비스업,25450,-250,2.93E+12,2019-10-30,-,25450,"1,281",19.87,"7,672",3.32,770,3.03,1955,NA
81,코스닥,263750,펄어비스,IT S/W & SVC,218800,6800,2.85E+12,2019-10-30,-,218800,"12,498",17.51,"31,525",6.94,0,0,1248,NA
82,코스피,11070,LG이노텍,전기전자,120000,-6500,2.84E+12,2019-10-30,-,120000,"6,892",17.41,"89,501",1.34,300,0.25,1799,NA
83,코스피,100,유한양행,의약품,221000,500,2.82E+12,2019-10-30,-,221000,"4,838",45.68,"126,224",1.75,2000,0.9,1367,NA
84,코스피,8930,한미사이언스,금융업,43600,-400,2.82E+12,2019-10-30,-,43600,285,152.98,"10,100",4.32,200,0.46,1745,NA
85,코스피,8560,메리츠종금증권,금융업,4520,-125,2.79E+12,2019-10-30,-,4520,708,6.38,"4,794",0.94,200,4.42,1738,NA
86,코스피,9830,한화케미칼,화학,16150,-700,2.61E+12,2019-10-30,-,16150,"1,136",14.22,"37,081",0.44,200,1.24,1773,NA
87,코스피,6360,GS건설,건설업,30850,300,2.47E+12,2019-10-30,-,30850,"7,788",3.96,"44,671",0.69,1000,3.24,1686,NA
88,코스피,28670,팬오션,운수창고업,4520,-50,2.42E+12,2019-10-30,-,4520,285,15.86,"4,946",0.91,0,0,1951,NA
89,코스피,1040,CJ,금융업,81600,-1200,2.38E+12,2019-10-30,-,81600,"9,180",8.89,"121,743",0.67,1450,1.78,1419,NA
90,코스피,2380,KCC,화학,224000,-3500,2.36E+12,2019-10-30,-,224000,-,-,"542,792",0.41,9000,4.02,1501,NA
91,코스피,4170,신세계,유통업,239500,6000,2.36E+12,2019-10-30,-,239500,"23,415",10.23,"352,367",0.68,2000,0.84,1589,NA
92,코스피,3490,대한항공,운수창고업,24450,-350,2.32E+12,2019-10-30,-,24450,-,-,"30,313",0.81,250,1.02,1554,NA
93,코스피,79440,오렌지라이프,금융업,28150,200,2.31E+12,2019-10-30,-,28150,"3,796",7.42,"46,005",0.61,2600,9.24,2070,NA
94,코스피,1450,현대해상,금융업,25700,-550,2.30E+12,2019-10-30,-,25700,"4,607",5.58,"46,212",0.56,1130,4.4,1448,NA
95,코스피,138930,BNK금융지주,금융업,7010,0,2.28E+12,2019-10-30,-,7010,"1,475",4.75,"23,400",0.3,300,4.28,2165,NA
96,코스피,47050,포스코인터내셔널,유통업,18350,-350,2.26E+12,2019-10-30,-,18350,"1,258",14.59,"23,402",0.78,600,3.27,2010,NA
97,코스피,12510,더존비즈온,서비스업,72600,1000,2.15E+12,2019-10-30,-,72600,"1,441",50.38,"6,046",12.01,450,0.62,1831,NA
98,코스닥,253450,스튜디오드래곤,오락·문화,76400,2900,2.15E+12,2019-10-30,-,76400,"1,278",59.78,"14,305",5.34,0,0,1223,NA
99,코스피,11780,금호석유,화학,69500,-1900,2.12E+12,2019-10-30,-,69500,"17,597",3.95,"70,088",0.99,1350,1.94,1817,NA
100,코스닥,32500,케이엠더블유,IT H/W,52900,-1000,2.11E+12,2019-10-30,-,52900,-,-,"2,292",23.08,0,0,181,NA
101,코스피,60,메리츠화재,금융업,18400,-150,2.09E+12,2019-10-30,-,18400,"2,122",8.67,"20,025",0.92,820,4.46,1362,NA
102,코스닥,84990,헬릭스미스,기타서비스,95700,-900,2.05E+12,2019-10-30,-,95700,-,-,"6,591",14.52,0,0,701,NA
103,코스피,7310,오뚜기,음식료품,567000,3000,2.04E+12,2019-10-30,-,567000,"48,677",11.65,"335,073",1.69,7500,1.32,1710,NA
104,코스피,17800,현대엘리베이,기계,73700,-2200,2.00E+12,2019-10-30,-,73700,299,246.49,"33,916",2.17,900,1.22,1890,NA
105,코스피,80,하이트진로,음식료품,28200,500,1.98E+12,2019-10-30,-,28200,319,88.4,"16,301",1.73,800,2.84,1365,NA
106,코스피,88350,한화생명,금융업,2260,-60,1.96E+12,2019-10-30,-,2260,473,4.78,"11,867",0.19,100,4.42,2088,NA
107,코스피,12450,한화에어로스페이스,운수장비,37650,-1300,1.94E+12,2019-10-30,-,37650,619,60.82,"45,535",0.83,0,0,1830,NA
108,코스닥,36490,SK머티리얼즈,IT H/W,180000,-3700,1.90E+12,2019-10-30,-,180000,"11,536",15.6,"35,670",5.05,3750,2.08,243,NA
109,코스닥,86900,메디톡스,제약,324100,-5200,1.88E+12,2019-10-30,-,324100,"12,890",25.14,"43,440",7.46,900,0.28,717,NA
110,코스닥,145020,휴젤,제약,366600,-1400,1.88E+12,2019-10-30,-,366600,"17,481",20.97,"166,977",2.2,0,0,982,NA
111,코스피,180640,한진칼,운수창고업,31250,1350,1.85E+12,2019-10-30,-,31250,-,-,"24,818",1.26,300,0.96,2182,NA
112,코스피,47040,대우건설,건설업,4440,-35,1.85E+12,2019-10-30,-,4440,727,6.11,"5,490",0.81,0,0,2009,NA
113,코스피,20150,일진머티리얼즈,전기전자,38300,150,1.77E+12,2019-10-30,-,38300,897,42.7,"11,460",3.34,0,0,1910,NA
114,코스피,880,한화,화학,23550,-250,1.77E+12,2019-10-30,-,23550,"6,541",3.6,"42,747",0.55,700,2.97,1411,NA
115,코스피,4800,효성,금융업,83700,-800,1.76E+12,2019-10-30,-,83700,"154,807",0.54,"115,924",0.72,5000,5.97,1614,NA
116,코스피,138040,메리츠금융지주,금융업,12500,0,1.75E+12,2019-10-30,-,12500,"2,169",5.76,"17,639",0.71,470,3.76,2162,NA
117,코스피,69960,현대백화점,유통업,74600,-1200,1.75E+12,2019-10-30,-,74600,"10,594",7.04,"176,584",0.42,900,1.21,2047,NA
118,코스피,26960,동서,유통업,17500,-100,1.74E+12,2019-10-30,-,17500,"1,179",14.84,"12,679",1.38,700,4,1942,NA
119,코스피,69620,대웅제약,의약품,149500,500,1.73E+12,2019-10-30,-,149500,-,-,"42,647",3.51,600,0.4,2044,NA
120,코스피,10620,현대미포조선,운수장비,43150,-1850,1.72E+12,2019-10-30,-,43150,"2,132",20.24,"57,322",0.75,700,1.62,1788,NA
121,코스피,9420,한올바이오파마,의약품,32900,-800,1.72E+12,2019-10-30,-,32900,64,514.06,"2,238",14.7,0,0,1763,NA
122,코스닥,34230,파라다이스,오락·문화,18750,-50,1.71E+12,2019-10-30,-,18750,-,-,"13,989",1.34,100,0.53,216,NA
123,코스피,204320,만도,운수장비,35950,0,1.69E+12,2019-10-30,-,35950,"2,257",15.93,"30,151",1.19,500,1.39,2194,NA
